RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31
9,0,California,state,,188373.75508128793,189006.93549813825,189861.88410874724,191717.72262183865,193874.8553277671,196202.39525113665,198660.4436580755,201226.77599359106,203799.0638300065,206238.42729200222,208640.73777167345,210991.86749879966,212980.8075406932,214947.46054090452,217161.090690245,219913.43938632627,222671.48632848228,225176.943806884,227522.61768501278,229782.70952443514,231976.3403991293,234027.43248767857,235954.30471642796,237756.1792088753,239212.02302672286,240700.44065319898,242442.59593911274,244793.37544387634,247538.18490297688,250583.56554681613,254106.72832688352,257899.3106864325,261730.9327060952,265367.04286427674,268929.45034921844,272442.336225342,275546.3691014085,278440.29713261494,281505.7047859649,285068.81401537353,289025.88624785125,292686.0550973736,296550.3039371086,300620.1803518081,305141.31054429535,309545.21690495964,313788.73506577313,317892.246640989,322140.37274270016,326925.0071738863,332382.4167624123,338647.3960383227,345860.9935688246,353911.4728728735,362142.0300573124,369996.8806015514,377435.7004983616,384580.0867324124,390861.2254460245,396929.6881571988,402330.2467471705,408183.6226876573,414336.4652080719,421274.3362209685,428022.97204400087,434263.56557258026,440234.3181351361,446290.8792334097,452375.24091392284,458347.39714581525,463192.1502031251,467480.6509727274,471053.7018617946,474231.59398753446,477258.5668949796,479976.3178555954,482676.92829360283,484544.81831185776,485238.41773494397,485244.5463593613,484204.700953945,483019.7084815153,481756.2045575614,480659.97603681963,479755.1799780905,478693.77389449795,477175.2847870568,475228.64895487,472192.2896893124,468695.49856730545,464220.22657333844,459553.54482986213,454308.8979828142,448805.0878852506,443272.56606626563,437341.816194624,431436.1532185103,424465.63633822766,416138.92278518435,406378.3067665407,395988.7359338375,385899.2497027497,375680.69383366714,365843.1655410069,356754.48752623453,348895.0670262335,341275.56055048906,333964.86051760055,327130.9782157755,322154.2979007053,318032.38677585596,314159.18785785354,310405.92983768065,307125.83702312433,304693.3259134158,302660.26662704034,301067.78691912844,300218.88283709536,301055.1942492654,302969.4065871618,304913.57852517854,305725.7933039498,306763.5426338859,308056.07480626233,309479.2257833146,309414.0353500298,308272.6192797255,306322.91261906497,304333.5985491407,302199.33194631845,300308.8415451559,298962.31856593495,297913.81332781614,296909.2924048501,295429.4936517487,293854.39673010283,291487.9843788374,289583.37752929446,287924.8656407753,286115.8498556263,283956.44392082456,281650.9297996752,280512.5281000655,279770.5867922462,279388.1281756964,278832.2981498457,278207.58896371484,277780.9961920136,277975.1086773234,279073.7275765625,280666.92376285064,283186.09806180425,286588.20285662846,290929.8141497811,295683.852533984,300743.7580324791,305536.7630082991,309778.36064073554,313421.91960772494,317711.0321625783,323570.02143774234,330659.91368390387,337762.0515585614,344555.07829086634,351212.17169284803,357787.0774366672,363302.14129275706,367744.61864814255,370959.9901530768,373618.309318309,376035.89989103895,378984.29263002373,382130.53401263105,384721.51606256166,386425.1324589504,387918.77973794146,390384.7302234837,393512.8647183397,397018.5125783091,400255.3793540229,403133.20106497384,405565.5112939622,407556.32415656507,409483.2013010751,411661.92782078934,413894.6702140191,415654.0633982418,416833.1796014038,417841.72399579134,419084.9314329599,420122.5260642544,421068.93030511733,424204.3380616665,429478.9784984135,435470.68700999115,439997.85395418684,443000.9164966195,445654.64547345205,446625.21426068625,446319.69110862346,444853.00517894636,444519.59123367706,445577.71533716354,448131.81235339836,452963.5271644795,459321.78794025414,466227.2206208612,471866.7033456864,476001.48960154847,479545.1305599128,481270.33399850014,482761.4560879926,484331.4581415115,487745.6359090172,491531.6163398018,495981.24241932435,501005.76820651925,506547.24543355824,511598.683574696,515753.6205347133,519555.0126554691,522649.26132621366,525464.3170873491,528484.4003294529,531891.8720359949,535516.3829806858,538079.4859495655,539581.2687556414,539112.8939419076,537502.3837757985,535677.6810879913,534630.3951788348,534003.4331330656,533616.8081843116,534023.0953056208,535722.3030013245,538319.6051936597,541381.2668467745,544714.799627138,548169.6190365222,550991.3628914045,553260.6133009639,555446.9294836408,557465.7538360747,557720.7310387042,556512.8032539175,556356.9258266585,559605.3675908181,566817.0307028475,576077.3049061847,586860.4078616501,597616.1736840535,606547.6078721862,614189.2121192939,621111.873613397,630174.5573360721,641026.5704293097,652678.026080779,663208.8611601967,670494.67399178,675435.0967550261,679845.63265421,685661.0175522674,692830.0702197858,702828.1190705262,715657.8186044557,731128.3734213345,745196.9623084565,755801.611855538,761439.9240746534,761748.064328292,757099.8120506384,749665.6113409387,742973.013518692,737713.5675531359,733205.2796496777,726191.3385297343,718980.4472057851,713676.136290142,713091.8403328982,716067.8002929614,721279.3247842699,728304.5033048807,736253.7848158531,743850.156413002,750026.9190613143,754447.0590230959,757261.2501299897,757794.5916605877,757641.2607565806,759128.4835234449,763002.2547621961,767505.9379518871,769986.4397327468,771989.5664183805,773764.659319552,776069.1196410647,777665.5220464589,779445.2280005898,781245.6438028502,781410.852907424,780016.6510560568,776552.9217525371,773227.890137515,769300.2136690947,765501.8167918267,762623.2976275751,760673.0867121817,760247.7302444485,761002.5387908746
54,1,Texas,state,,112618.81629425401,112680.01626807725,112709.69921416137,112857.01830774963,112952.42446303503,113059.39798879645,113129.696146496,113337.6657201869,113610.38710689826,113902.6133151203,114239.82452374097,114614.38525028275,114838.01500556288,114804.22432306327,114580.45053529467,114449.34784646322,114493.36650291522,114626.84086272398,114783.63266459636,114924.4676732156,115072.5872250967,115227.51703874393,115340.71457096872,115432.16496812804,115463.36853537818,115549.87110288073,115766.6342609143,116147.82287795225,116596.90784589287,117100.04658225842,117611.48165012752,118151.94291581791,118628.27555356415,119037.04454695387,119384.96219408493,119681.39943792141,119908.70063197857,120058.72391021892,120228.3036215225,120427.22214382039,120652.90242848617,120880.33348424667,121104.5984806479,121365.3123591887,121601.79085043394,121842.6023314034,122016.44971602222,122163.61872315528,122531.87332789873,123360.81335058338,124673.02477887011,125975.2193034164,127051.29907717531,127741.96030842373,128387.568839837,128974.81297390007,129637.89219711353,130254.83278079987,130806.74443608809,131289.08910366762,131802.8086379198,132235.0189821118,132620.143901451,132959.60680907502,133328.84363252122,133732.36477617256,134089.45642303478,134423.68637670248,134758.30023942032,135029.50507437662,135346.45750017752,135604.5709163973,135816.38521636187,136030.02208193834,136289.67888879476,136705.9988028996,137275.4932022751,137906.76644107408,138536.28162420788,139095.42598005035,139690.04357436855,140424.61822893098,141128.1064501799,141825.94868924006,142194.30207761828,142339.2931952429,142321.1536737641,142541.63180708082,142944.86137031767,143469.14860610382,143937.0215210221,144434.29984398818,144924.34942640734,145375.61123845653,145751.62640679095,146098.47297099626,145958.27988236063,145552.892294532,144955.99940973867,144642.7686705688,144418.30720426523,144217.01006208922,144050.57560900578,143695.84473887793,143182.5867008838,142572.07074641765,141973.11456922485,141419.25790770884,140915.34620544326,140650.71118954255,140542.124640864,140525.37012711217,140525.18174418225,140500.74070839796,140511.77269028858,140394.14533011988,140238.93828164085,140032.86665356724,140076.08423846436,140202.51033767124,140263.9309214102,140250.18534252455,140275.4934794557,140452.38027849552,140656.65574067525,140702.84782206945,140453.4842981494,139971.85895409758,139401.37278424655,138827.35795999796,138231.87826915015,137714.63635824854,137265.17309968793,136792.2823033171,136327.57627150792,135877.90483309168,135521.78662484806,135158.8438184803,134957.4139009316,134838.91849289177,134796.51410273463,134682.83123962817,134470.34026514157,134222.13928744636,134108.48384590927,134264.6481596269,134543.0091207587,134823.0214276417,135135.5750657457,135575.98894233673,136075.1335291189,136447.83712636857,136767.3826917741,137085.85473731172,137453.41470566104,137822.33125167235,138337.35664783363,138991.8422041861,139767.48804330712,140503.85840452634,141344.30357049697,142347.17657345033,143309.6339707451,144242.70131863208,144970.9729070957,145801.36402098325,146561.99528698451,147415.3102787642,148417.48731329793,149548.7391348908,150689.97506241663,151682.00235875978,152686.90231338676,153707.157118839,154869.02900840374,155913.84889274288,156835.04529830252,157488.1700266182,158313.5912465724,159279.3044493377,160487.7966453845,161740.20914364522,162964.6130590461,164110.41042847125,165206.66292657284,166298.6327744688,167433.98922421355,168618.46108762815,169826.2205069341,171043.1625025042,172114.85000641528,173226.32532431112,174416.541345307,175658.10542291004,176573.64866907123,177444.78446156566,178285.45577260887,179287.5360683814,180122.87410951767,180935.10424112898,181863.79424538068,182887.9029577214,184040.12343060377,185147.29904217334,186236.6326259809,187209.22225176523,188246.36697531564,189394.44905281314,190428.22617513267,191359.96411064875,192081.15504952802,192845.69844679243,193622.00903808427,194547.83600518946,195567.38983491287,196699.37225077293,197821.89807070352,198843.28056728313,200039.65784623104,201159.03474035184,202326.43445319505,203213.00551739646,204226.40899991605,205138.0781497465,206037.6633109971,206723.7512677318,207501.75192339133,208366.82562551743,209223.91296196953,209979.26220529687,210632.75343213812,211184.65672710128,211680.58345982188,212161.68712864674,212672.13963454435,213283.97606364303,213952.54339020108,214847.5478929112,215907.2676853838,217061.15861540087,218232.63923969123,219365.9774031059,220471.28037175947,221268.09562290003,221552.61627036947,221722.91318133942,222388.62036929736,223834.72989072488,226017.7449578475,228481.5195420376,231291.37153346845,234013.7280461307,236871.6675716714,239915.86607317976,243362.54537344328,247187.5593237341,251564.90045110203,256248.39124294487,260545.07431838263,263820.364111078,266214.6792038517,268698.3587765197,271914.04274334287,275610.37630174746,280473.4247666979,285912.39891955326,292062.5880974925,298029.66296931164,303514.3668118703,308301.57055241143,311212.4174533973,312126.20760220336,311452.5520149825,310489.34817670385,309473.32379329385,308167.79771627486,306445.2403058571,304807.18018176354,303713.87274361117,303336.59347979276,303662.57153262984,304508.3633249899,305270.0760088409,305861.17392888485,305899.84795609437,305665.11762677116,305166.9586141347,304551.62929503486,304349.4180491019,304613.946254126,305498.0738942612,306365.6440590241,306701.2196437248,306466.66439146205,305898.9869970471,305478.65317524114,305216.3963037916,304955.347007982,304582.03343468555,304306.9475370252,304130.0582082866,303954.863476461,303231.2913045823,302177.17224678834,300931.6172037299,299751.7099644781,298699.6237589666,297873.98143240105,297365.64089813805,296999.6623623857
14,2,Florida,state,,107861.99594120335,108095.63506495312,108378.85225468292,108954.55995648699,109575.39867380122,110208.85419200703,110845.32204894192,111493.53192658443,112165.40607457318,112851.28473005777,113564.02590186599,114299.1576025361,114971.34138119193,115639.15668309697,116337.26841954316,117161.90722936687,118065.13544282812,119007.96007672529,120021.52399486897,121095.83369911044,122209.58455756151,123326.3915099463,124397.45229688036,125447.89498317598,126396.3277945452,127273.6401188897,128131.39168057352,129096.5206166319,130155.45802263594,131262.6322454758,132389.83984607222,133594.4939997229,134786.30024316072,135976.54363441025,137107.26004926287,138332.27348526788,139539.91136843714,140780.9300740949,142053.54335815096,143471.4198582041,144969.08159814507,146455.101572862,147926.30859705186,149430.5608624702,150992.16398148297,152574.24327121503,154126.24523020122,155611.16035507078,157034.75499201482,158444.5239077859,159989.07554722045,161750.27918206647,163812.15918475762,166151.0681376475,168749.47225706867,171610.9726703486,174516.64775580767,177308.044880167,179926.1821069046,182594.052805078,185333.54887211128,188263.03607649673,191547.5963073733,195418.77602084973,199738.417895388,204421.1124642827,209418.27058162855,214583.08541293602,219645.24055446117,224307.39811096227,228617.84172289807,232656.72636453752,236389.96547977836,239853.58679454238,243453.07234182357,247460.50718453014,251303.66648999837,254521.27241971646,256729.2369940727,258178.6224564271,258785.8896549542,258758.44147115652,258370.64424966168,257595.00031774674,256613.66315334348,255552.89831028713,254334.04756737463,252926.55638505134,251093.81563601558,248803.21818341673,246043.82194546078,242994.0884935487,239871.81625299642,236678.454876018,233339.43075205674,229953.10168711422,226274.1040224296,222643.0427874125,218765.10028681342,214988.93389074385,210932.014324349,206986.6720035708,202952.74703086956,198758.7575063027,194493.5428507787,190179.3796932328,185937.47791000284,181881.78528413424,178067.255483176,174677.7734421709,171491.31599798938,168318.55834454592,165249.1655532782,162329.38719380123,159831.12264539048,157529.38918682173,155422.023047564,153639.163615693,152450.4625606126,151547.06436612993,150851.62923178365,150246.03845802092,149833.51479403485,149473.3348425253,149006.33645134035,148302.11977912582,147326.14866188212,146107.39067355404,144776.94498991268,143385.5627470913,141976.53347568316,140633.44519625118,139291.30616802655,138018.62780207186,136718.81569193848,135461.24673759754,134205.25527575685,133069.92781836062,132023.6808544956,131200.51420884146,130581.72604013504,130226.99145674267,130045.66362915128,129963.01067940705,129991.71316198762,130113.86270219351,130309.25429652864,130673.42377769893,131144.88593640504,131783.7292339129,132424.52478278472,132994.32681413973,133600.49283202217,134352.03497953535,135416.28878168567,136834.68515513456,138456.8823645222,140112.95058375053,141802.9243362903,143543.5281400664,145506.7689879962,147430.5866763636,149278.5930390229,151042.9690287401,152757.64732160416,154567.98441528482,156166.94478032703,157798.32096432938,159351.11463732118,161024.53119085796,162593.90184104085,163991.4592864343,165369.9241738714,166512.25907277936,167689.1413891646,168690.612855394,169731.55555103903,170605.13729131405,171696.83802442256,172991.36161019842,174404.71030697957,175643.39459472083,176737.08842593912,177835.52996510058,179079.72372807885,180355.44159100155,181809.99625941648,183349.88831439955,185025.00269003454,186775.41676931106,188463.20839244474,190030.21948590432,191474.63238024001,192843.79554551526,194102.3662441656,195435.49097030182,196754.733169115,198165.01662978515,199402.96159236226,200685.62538921298,202126.46834757164,203729.30754896658,205196.489708171,206413.27271021027,207479.43982989434,208672.700883952,210065.74274764358,211545.7697228575,212842.0206564482,214178.843348133,215448.94329690762,216882.91188770163,218271.8034322506,219761.20238180133,221293.9329487274,222898.61965498878,224325.87313030544,225579.36705239504,226840.2851043133,228089.9072638784,229385.91751846767,230477.64385980813,231892.87896913887,233275.40762470153,234679.31901640096,235834.66178842672,237061.50634327912,238387.39774043477,239583.9292214696,240657.59823268885,241383.62590421978,241907.8629544402,242189.6262117102,242597.8429311063,243125.67313908608,243845.5232063893,244561.14176907958,245509.4640330169,246806.54913631664,248405.0991343363,250341.80675420255,252166.4397458631,253769.52328218255,254744.61226646,255013.52539034342,255148.36696026343,255724.3213195883,257311.96239447503,259858.30615716722,262871.4403854021,266409.17549751326,269925.3794356955,273564.5923448855,277190.26881814265,281064.60071471665,285373.0642017298,290586.9908467333,296970.16772728274,303506.84582996083,309322.1477574626,314034.18938232725,318673.60829158535,323863.5982365597,329473.6830624876,336516.28326990054,344707.7106606109,354376.2237029595,364543.564151862,374287.8550260768,382949.3288915918,388826.2369719739,391800.9063086076,392181.2738515791,391695.24309536576,390983.60989358136,390131.5956686943,388774.35261277406,387625.0745471041,387157.6334624581,387606.1080002971,388667.2512380383,390354.85173099703,392071.09983987286,393771.88382198964,394954.680911543,396026.38088347326,396966.03138457984,397804.64675802906,398515.9393474476,399249.45142093627,400120.52579691977,400806.19587009517,400931.72813002835,400139.35612880415,399074.259655014,398049.9580804459,397186.8313520097,396230.28101391083,395018.78091956925,393914.66136429505,392961.86980837776,391874.05926703196,390164.07920472417,387983.9375519471,385504.8940881374,382893.38449735736,380114.0258608703,377627.9468098863,375849.10235119116,374697.04682363645
43,3,New York,state,,153885.22444570033,154433.20700776862,154960.72859439123,156095.2841218174,157269.14352500404,158538.41016798242,159679.47637402837,160678.28597619708,161565.82422534787,162517.14846267458,163682.58606110464,164961.86832433337,166188.88996812687,167210.0971985672,168131.15862025562,169092.7841540237,170154.80913654892,171327.02926889184,172557.68568842404,173849.50422314365,175112.95915125616,176442.79055721188,177834.89578934642,179313.0356840545,180772.42737556412,182097.34358019117,183220.99819910558,184328.66327088434,185509.44197527287,186880.50947873233,188353.2775185136,189997.79507782173,191692.17690728532,193381.48831169665,195022.98157001208,196722.75136736862,198383.02693084683,199998.28790008658,201722.02768122323,203420.4072561042,205158.44439908932,206882.11776095544,208690.32291771684,210743.16377187482,212965.8009393618,215253.2148573593,217253.50708697713,219047.55105970977,220793.89512897842,222448.88431347406,223836.12405819749,225214.76052786142,226837.40562452786,228839.36444484675,231090.75002570343,233406.84386032526,235845.3457884558,238241.5636355828,240669.53753475178,242990.02720944918,245202.1016834722,247357.2316996243,249340.18350646182,251432.97389247757,253655.25867205518,255951.51366155277,258367.82556614905,260893.8417721292,263545.960365003,266244.798086952,268684.45799831394,271115.50009434525,273240.4796719014,275184.28531156766,276789.1660755704,278183.1189964069,279499.83342224784,280859.74107381667,282132.6197750625,283271.38352935115,284007.0825131631,284547.5893937642,284860.1554728427,285192.34989443544,285469.50666568015,285695.404495383,285994.8747825046,286117.3328755281,286352.0441019121,286387.92882284755,286445.1947220187,286524.38112772926,286530.44607061514,286738.3696849814,286947.7649355736,287061.4853672793,287131.8114764571,286991.3018716403,286831.07147581,286466.30402737035,285856.38125741284,285023.8603342262,283920.5748406441,282727.26406039036,281393.5422461082,279790.7261175316,278036.05130389164,276353.5251090217,274797.22564305784,273457.966664046,272270.80102883757,271259.80272273713,270330.56428979395,269321.43714194425,268275.55777088547,267146.5834310039,266195.67955254944,265459.9039637591,264989.70341900777,264674.24080809805,264444.1691248867,264425.4348620767,264504.9367120531,264903.65770141303,265330.0614127436,265900.36802415666,266265.3935403424,266177.1456085451,265625.1898981011,264627.67130119173,263583.8956981061,262526.26000098116,261780.17472401157,261207.81052308835,260855.62985223744,260382.28921033067,259874.78654462766,259118.47707022194,258378.57727347602,257655.99839144122,256996.4556295676,256339.73960695893,255624.8618773309,255020.34564044245,254488.45009745643,254277.28777467538,254469.80636309402,254871.57423009942,255372.72845394895,255740.05166368218,256081.04599386992,256092.681055838,256120.1741555287,255955.8645880101,255940.41559992215,255914.25340187622,256324.08737875902,257005.70376076782,257808.39971092777,258566.33116622947,259424.57669501146,260616.92461283682,261805.0316979012,262872.00480836467,263643.44642614044,264462.3100117881,265140.85210699996,265599.14945119777,265992.94165888475,266532.4264994516,267523.0214850172,268676.0654345556,270046.8141599836,270992.3151210091,271770.4736645038,272233.17422188,272854.0574316155,273335.56833945814,273996.944872708,274561.36308123724,274984.1495994608,275233.38770415355,275486.4630781061,275945.7607878709,276770.53771972685,277674.5233148655,278799.8725106436,280149.75977531506,281935.0165081368,283865.8047624936,285443.6006378999,286722.3063270986,287627.10106893163,288333.9499506159,288653.8750553845,289225.62143157155,290102.8041566249,291463.19445562083,292581.55997712206,293381.9217205849,293997.83416095964,294855.4353476863,296180.3901698088,298010.10917799553,299687.4482607302,301458.07548278215,303020.93965508434,305126.76639141724,306822.75535896834,308312.0501653047,309410.53108575515,310770.3238915305,312150.79400042054,313875.9247103862,315274.97550399695,316836.61272656056,318247.2924971248,319377.20152499265,320849.25179697765,322495.1360331233,324889.8123368985,327050.8647635402,329491.00069916627,331870.691359317,334311.9216278365,335928.9424660203,337079.170405016,337753.9687211378,338851.37400649063,340397.1430260718,342072.90281729307,343482.70938643004,344288.1271660819,345271.0546191878,346273.20276474964,347472.1630437959,348127.58817536256,348866.61203126924,350342.5531751173,352219.81810887763,354533.9114007911,356298.11274329474,357921.894314558,359270.5980627727,360444.00450570014,361078.3390275342,361257.9982983482,361669.9372734598,363746.3362668229,367149.76741594105,371647.63475250377,376608.99066514964,381305.5048633064,386206.3983710227,390785.732082986,395040.48097111844,399293.9476931437,403277.6865326941,406797.2587158887,408942.9722221463,410003.73730841855,411536.182857222,413840.0588999447,416563.3109578947,419771.285610706,423660.4067776555,428850.9994625373,434161.94952117023,439009.3151153961,443647.37557052943,446775.74950666074,447712.8487802043,446126.1513722025,444275.7040163518,442701.7468167513,441100.5324170889,439424.6324607025,438032.2993970296,438127.5808222243,439636.9106906217,442107.1620398003,445010.4680657275,448089.0445105567,451217.84026532684,453872.9894716675,455755.18716316373,457327.0181285122,459048.28020061454,460872.57118463336,463125.51033450844,466156.44194268226,469861.298309179,473266.61040338356,476004.76961118844,478564.7819666974,481697.1886650861,484592.97015831457,487039.2403307814,488891.6643466639,490666.4436494102,491808.3722563726,493000.5296439374,493914.3081431266,495296.0289394102,496566.82304102974,498156.82245478616,500088.7232915676,501768.2221201893,503605.3007608635,505607.63523765677
